direction,coverage,year,passengers,country_code,airport_code
Departures,International,2017,3052877,LV,EVRA
Departures,International,2018,3521987,LV,EVRA
Departures,International,2019,3885943,LV,EVRA
Departures,International,2020,993598,LV,EVRA
Departures,International,2021,1173376,LV,EVRA
Departures,International,2022,2689713,LV,EVRA
Departures,National,2017,3090,LV,EVRA
Departures,National,2018,5391,LV,EVRA
Departures,National,2019,7482,LV,EVRA
Departures,National,2020,2054,LV,EVRA
Departures,National,2021,38,LV,EVRA
Departures,National,2022,0,LV,EVRA
Departures,International,2017,534649,ME,LYPG
Departures,International,2018,611082,ME,LYPG
Departures,International,2019,657906,ME,LYPG
Departures,International,2020,169661,ME,LYPG
Departures,International,2021,321606,ME,LYPG
Departures,International,2022,631846,ME,LYPG
Departures,National,2017,0,ME,LYPG
Departures,National,2018,0,ME,LYPG
Departures,National,2019,0,ME,LYPG
Departures,National,2020,0,ME,LYPG
Departures,National,2021,0,ME,LYPG
Departures,National,2022,84,ME,LYPG
Departures,International,2017,561875,ME,LYTV
Departures,International,2018,619351,ME,LYTV
Departures,International,2019,680119,ME,LYTV
Departures,International,2020,93095,ME,LYTV
Departures,International,2021,329770,ME,LYTV
Departures,International,2022,321222,ME,LYTV
Departures,National,2017,0,ME,LYTV
Departures,National,2018,0,ME,LYTV
Departures,National,2019,0,ME,LYTV
Departures,National,2020,0,ME,LYTV
Departures,National,2021,84,ME,LYTV
Departures,National,2022,0,ME,LYTV
Departures,International,2017,944715,MK,LWSK
Departures,International,2018,1087491,MK,LWSK
Departures,International,2019,1193231,MK,LWSK
Departures,International,2020,354110,MK,LWSK
Departures,International,2021,624823,MK,LWSK
Departures,International,2022,1075814,MK,LWSK
Departures,National,2017,0,MK,LWSK
Departures,National,2018,0,MK,LWSK
Departures,National,2019,0,MK,LWSK
Departures,National,2020,0,MK,LWSK
Departures,National,2021,0,MK,LWSK
Departures,National,2022,0,MK,LWSK
Departures,International,2017,2999108,MT,LMML
Departures,International,2018,3401828,MT,LMML
Departures,International,2019,3655851,MT,LMML
Departures,International,2020,883730,MT,LMML
Departures,International,2021,1270343,MT,LMML
Departures,International,2022,2921960,MT,LMML
Departures,National,2017,7,MT,LMML
Departures,National,2018,346,MT,LMML
Departures,National,2019,170,MT,LMML
Departures,National,2020,0,MT,LMML
Departures,National,2021,0,MT,LMML
Departures,National,2022,0,MT,LMML
Departures,International,2017,34339164,NL,EHAM
Departures,International,2018,35699299,NL,EHAM
Departures,International,2019,35984684,NL,EHAM
Departures,International,2020,10387870,NL,EHAM
Departures,International,2021,12799118,NL,EHAM
Departures,International,2022,26075085,NL,EHAM
Departures,National,2017,2772,NL,EHAM
Departures,National,2018,327,NL,EHAM
Departures,National,2019,50,NL,EHAM
Departures,National,2020,4002,NL,EHAM
Departures,National,2021,953,NL,EHAM
Departures,National,2022,639,NL,EHAM
Departures,International,2017,94779,NL,EHBK
Departures,International,2018,143243,NL,EHBK
Departures,International,2019,220447,NL,EHBK
Departures,International,2020,42583,NL,EHBK
Departures,International,2021,52829,NL,EHBK
Departures,International,2022,144424,NL,EHBK
Departures,National,2017,2383,NL,EHBK
Departures,National,2018,175,NL,EHBK
Departures,National,2019,445,NL,EHBK
Departures,National,2020,622,NL,EHBK
Departures,National,2021,27,NL,EHBK
Departures,National,2022,66,NL,EHBK
Departures,International,2017,2886505,NL,EHEH
Departures,International,2018,3136669,NL,EHEH
Departures,International,2019,3408954,NL,EHEH
Departures,International,2020,1052976,NL,EHEH
Departures,International,2021,1374730,NL,EHEH
Departures,International,2022,3196441,NL,EHEH
Departures,National,2017,547,NL,EHEH
Departures,National,2018,360,NL,EHEH
Departures,National,2019,43,NL,EHEH
Departures,National,2020,205,NL,EHEH
Departures,National,2021,218,NL,EHEH
Departures,National,2022,778,NL,EHEH
Departures,International,2017,125323,NL,EHGG
Departures,International,2018,125529,NL,EHGG
Departures,International,2019,97272,NL,EHGG
Departures,International,2020,8985,NL,EHGG
Departures,International,2021,17535,NL,EHGG
Departures,International,2022,53550,NL,EHGG
Departures,National,2017,158,NL,EHGG
Departures,National,2018,31,NL,EHGG
Departures,National,2019,26,NL,EHGG
Departures,National,2020,4,NL,EHGG
Departures,National,2021,16,NL,EHGG
Departures,National,2022,13,NL,EHGG
Departures,International,2017,887034,NL,EHRD
Departures,International,2018,970712,NL,EHRD
Departures,International,2019,1065151,NL,EHRD
Departures,International,2020,243976,NL,EHRD
Departures,International,2021,385239,NL,EHRD
Departures,International,2022,1077784,NL,EHRD
Departures,National,2017,1939,NL,EHRD
Departures,National,2018,1033,NL,EHRD
Departures,National,2019,941,NL,EHRD
Departures,National,2020,397,NL,EHRD
Departures,National,2021,19,NL,EHRD
Departures,National,2022,576,NL,EHRD
Departures,International,2017,133531,NO,ENAL
Departures,International,2018,142850,NO,ENAL
Departures,International,2019,145996,NO,ENAL
Departures,International,2020,33603,NO,ENAL
Departures,International,2021,34354,NO,ENAL
Departures,International,2022,97331,NO,ENAL
Departures,National,2017,410482,NO,ENAL
Departures,National,2018,425569,NO,ENAL
Departures,National,2019,432695,NO,ENAL
Departures,National,2020,194195,NO,ENAL
Departures,National,2021,219881,NO,ENAL
Departures,National,2022,368040,NO,ENAL
Departures,International,2017,1520,NO,ENAT
Departures,International,2018,1618,NO,ENAT
Departures,International,2019,1243,NO,ENAT
Departures,International,2020,6,NO,ENAT
Departures,International,2021,3,NO,ENAT
Departures,International,2022,882,NO,ENAT
Departures,National,2017,195642,NO,ENAT
Departures,National,2018,197404,NO,ENAT
Departures,National,2019,189743,NO,ENAT
Departures,National,2020,102559,NO,ENAT
Departures,National,2021,130515,NO,ENAT
Departures,National,2022,175474,NO,ENAT
Departures,International,2018,0,NO,ENBN
Departures,National,2017,60119,NO,ENBN
Departures,National,2018,59596,NO,ENBN
Departures,National,2019,59882,NO,ENBN
Departures,National,2020,49976,NO,ENBN
Departures,National,2021,50172,NO,ENBN
Departures,National,2022,69452,NO,ENBN
Departures,International,2017,28237,NO,ENBO
Departures,International,2018,35096,NO,ENBO
Departures,International,2019,42700,NO,ENBO
Departures,International,2020,8366,NO,ENBO
Departures,International,2021,3086,NO,ENBO
Departures,International,2022,15218,NO,ENBO
Departures,National,2017,950751,NO,ENBO
Departures,National,2018,937796,NO,ENBO
Departures,National,2019,958221,NO,ENBO
Departures,National,2020,540513,NO,ENBO
Departures,National,2021,637743,NO,ENBO
Departures,National,2022,869701,NO,ENBO
Departures,International,2017,1151015,NO,ENBR
Departures,International,2018,1202697,NO,ENBR
Departures,International,2019,1252009,NO,ENBR
Departures,International,2020,249858,NO,ENBR
Departures,International,2021,256787,NO,ENBR
Departures,International,2022,978975,NO,ENBR
Departures,National,2017,1862858,NO,ENBR
Departures,National,2018,1895372,NO,ENBR
Departures,National,2019,1925212,NO,ENBR
Departures,National,2020,1028549,NO,ENBR
Departures,National,2021,1314122,NO,ENBR
Departures,National,2022,1965318,NO,ENBR
Departures,International,2017,148217,NO,ENCN
Departures,International,2018,149730,NO,ENCN
Departures,International,2019,166903,NO,ENCN
Departures,International,2020,25310,NO,ENCN
Departures,International,2021,15915,NO,ENCN
Departures,International,2022,84837,NO,ENCN
Departures,National,2017,367458,NO,ENCN
Departures,National,2018,381415,NO,ENCN
Departures,National,2019,364889,NO,ENCN
Departures,National,2020,166560,NO,ENCN
Departures,National,2021,183091,NO,ENCN
Departures,National,2022,286600,NO,ENCN
Departures,International,2017,0,NO,ENDU
Departures,International,2018,289,NO,ENDU
Departures,International,2019,207,NO,ENDU
Departures,International,2020,2013,NO,ENDU
Departures,International,2021,495,NO,ENDU
Departures,International,2022,596,NO,ENDU
Departures,National,2017,124581,NO,ENDU
Departures,National,2018,123205,NO,ENDU
Departures,National,2019,124234,NO,ENDU
Departures,National,2020,66457,NO,ENDU
Departures,National,2021,64517,NO,ENDU
Departures,National,2022,89308,NO,ENDU
Departures,International,2017,23977,NO,ENEV
Departures,International,2018,22373,NO,ENEV
Departures,International,2019,22194,NO,ENEV
Departures,International,2020,3384,NO,ENEV
Departures,International,2021,812,NO,ENEV
Departures,International,2022,19341,NO,ENEV
Departures,National,2017,359563,NO,ENEV
Departures,National,2018,366181,NO,ENEV
Departures,National,2019,369159,NO,ENEV
Departures,National,2020,197741,NO,ENEV
Departures,National,2021,275685,NO,ENEV
Departures,National,2022,396796,NO,ENEV
Departures,International,2017,0,NO,ENFL
Departures,International,2018,0,NO,ENFL
Departures,International,2019,0,NO,ENFL
Departures,International,2020,23,NO,ENFL
Departures,International,2021,3,NO,ENFL
Departures,International,2022,2,NO,ENFL
Departures,National,2017,62450,NO,ENFL
Departures,National,2018,59827,NO,ENFL
Departures,National,2019,59563,NO,ENFL
Departures,National,2020,38433,NO,ENFL
Departures,National,2021,38191,NO,ENFL
Departures,National,2022,52471,NO,ENFL
Departures,International,2017,7833862,NO,ENGM
Departures,International,2018,8166267,NO,ENGM
Departures,International,2019,8269090,NO,ENGM
Departures,International,2020,1800677,NO,ENGM
Departures,International,2021,1776714,NO,ENGM
Departures,International,2022,6165739,NO,ENGM
Departures,National,2017,5775649,NO,ENGM
Departures,National,2018,5964402,NO,ENGM
Departures,National,2019,5890202,NO,ENGM
Departures,National,2020,2633976,NO,ENGM
Departures,National,2021,2892004,NO,ENGM
Departures,National,2022,4963284,NO,ENGM
Departures,International,2017,75702,NO,ENHD
Departures,International,2018,71029,NO,ENHD
Departures,International,2019,71427,NO,ENHD
Departures,International,2020,15389,NO,ENHD
Departures,International,2021,14548,NO,ENHD
Departures,International,2022,52649,NO,ENHD
Departures,National,2017,242693,NO,ENHD
Departures,National,2018,240162,NO,ENHD
Departures,National,2019,241479,NO,ENHD
Departures,National,2020,101467,NO,ENHD
Departures,National,2021,135426,NO,ENHD
Departures,National,2022,201751,NO,ENHD
Departures,International,2018,0,NO,ENHF
Departures,International,2019,0,NO,ENHF
Departures,National,2017,100352,NO,ENHF
Departures,National,2018,92753,NO,ENHF
Departures,National,2019,86472,NO,ENHF
Departures,National,2020,63543,NO,ENHF
Departures,National,2021,90022,NO,ENHF
Departures,National,2022,95152,NO,ENHF
Departures,International,2017,1928,NO,ENKB
Departures,International,2018,1807,NO,ENKB
Departures,International,2019,3637,NO,ENKB
Departures,International,2020,55,NO,ENKB
Departures,International,2021,2,NO,ENKB
Departures,International,2022,1542,NO,ENKB
Departures,National,2017,128706,NO,ENKB
Departures,National,2018,131748,NO,ENKB
Departures,National,2019,132835,NO,ENKB
Departures,National,2020,75834,NO,ENKB
Departures,National,2021,78189,NO,ENKB
Departures,National,2022,106822,NO,ENKB
Departures,International,2017,311,NO,ENKR
Departures,International,2018,0,NO,ENKR
Departures,International,2019,6,NO,ENKR
Departures,International,2022,71,NO,ENKR
Departures,National,2017,167173,NO,ENKR
Departures,National,2018,165365,NO,ENKR
Departures,National,2019,164160,NO,ENKR
Departures,National,2020,87700,NO,ENKR
Departures,National,2021,98387,NO,ENKR
Departures,National,2022,133338,NO,ENKR
Departures,International,2017,0,NO,ENLK
Departures,International,2018,0,NO,ENLK
Departures,International,2021,15,NO,ENLK
Departures,International,2022,2,NO,ENLK
Departures,National,2017,78576,NO,ENLK
Departures,National,2018,75120,NO,ENLK
Departures,National,2019,70541,NO,ENLK
Departures,National,2020,47909,NO,ENLK
Departures,National,2021,43552,NO,ENLK
Departures,National,2022,54778,NO,ENLK
Departures,International,2017,26148,NO,ENML
Departures,International,2018,12951,NO,ENML
Departures,International,2019,11351,NO,ENML
Departures,International,2020,4685,NO,ENML
Departures,International,2021,288,NO,ENML
Departures,International,2022,11194,NO,ENML
Departures,National,2017,215550,NO,ENML
Departures,National,2018,206555,NO,ENML
Departures,National,2019,206905,NO,ENML
Departures,National,2020,89579,NO,ENML
Departures,National,2021,97731,NO,ENML
Departures,National,2022,167586,NO,ENML
Departures,International,2017,0,NO,ENMS
Departures,National,2017,43026,NO,ENMS
Departures,National,2018,38024,NO,ENMS
Departures,National,2019,38142,NO,ENMS
Departures,National,2020,26459,NO,ENMS
Departures,National,2021,38057,NO,ENMS
Departures,National,2022,39685,NO,ENMS
Departures,National,2017,58336,NO,ENOV
Departures,National,2018,62054,NO,ENOV
Departures,National,2019,56333,NO,ENOV
Departures,National,2020,30321,NO,ENOV
Departures,National,2021,36962,NO,ENOV
Departures,National,2022,52657,NO,ENOV
Departures,National,2017,63458,NO,ENRA
Departures,National,2018,56803,NO,ENRA
Departures,National,2019,54838,NO,ENRA
Departures,National,2020,33592,NO,ENRA
Departures,National,2021,47912,NO,ENRA
Departures,National,2022,65865,NO,ENRA
Departures,International,2017,2566,NO,ENSB
Departures,International,2018,3126,NO,ENSB
Departures,International,2019,4487,NO,ENSB
Departures,International,2020,251,NO,ENSB
Departures,International,2022,6463,NO,ENSB
Departures,National,2017,80073,NO,ENSB
Departures,National,2018,88159,NO,ENSB
Departures,National,2019,88405,NO,ENSB
Departures,National,2020,33871,NO,ENSB
Departures,National,2021,41009,NO,ENSB
Departures,National,2022,78652,NO,ENSB
Departures,International,2017,0,NO,ENSG
Departures,International,2019,0,NO,ENSG
Departures,National,2017,57626,NO,ENSG
Departures,National,2018,55443,NO,ENSG
Departures,National,2019,52317,NO,ENSG
Departures,National,2020,37962,NO,ENSG
Departures,National,2021,42447,NO,ENSG
Departures,National,2022,61546,NO,ENSG
Departures,National,2017,70891,NO,ENSK
Departures,National,2018,64111,NO,ENSK
Departures,National,2019,56343,NO,ENSK
Departures,National,2020,32016,NO,ENSK
Departures,National,2021,51531,NO,ENSK
Departures,National,2022,69013,NO,ENSK
Departures,International,2020,23,NO,ENST
Departures,National,2017,51199,NO,ENST
Departures,National,2018,43034,NO,ENST
Departures,National,2019,41549,NO,ENST
Departures,National,2020,31886,NO,ENST
Departures,National,2021,34536,NO,ENST
Departures,National,2022,41411,NO,ENST
Departures,International,2017,66439,NO,ENTC
Departures,International,2018,94359,NO,ENTC
Departures,International,2019,118597,NO,ENTC
Departures,International,2020,48114,NO,ENTC
Departures,International,2021,7356,NO,ENTC
Departures,International,2022,78171,NO,ENTC
Departures,National,2017,1118140,NO,ENTC
Departures,National,2018,1110649,NO,ENTC
Departures,National,2019,1115490,NO,ENTC
Departures,National,2020,627325,NO,ENTC
